id,number_1,operator,number_2,solution
6234,508,0,50,558
6235,816,0,558,1374
6236,911,0,307,1218
6237,911,0,435,1346
6238,169,0,934,1103
6239,170,0,86,256
6240,697,0,32,729
6241,203,0,700,903
6242,857,0,230,1087
6243,470,0,190,660
6244,537,0,619,1156
6245,922,0,179,1101
6246,922,0,752,1674
6247,441,0,226,667
6248,974,0,781,1755
6249,594,0,20,614
6250,216,0,349,565
6251,253,0,965,1218
6252,655,0,39,694
6253,48,0,428,476
6254,257,0,179,436
6255,831,0,14,845
6256,657,0,450,1107
6257,480,0,84,564
6258,582,0,489,1071
6259,674,0,364,1038
6260,803,0,974,1777
6261,384,0,312,696
6262,990,0,303,1293
6263,861,0,343,1204
6264,88,0,493,581
6265,861,0,53,914
6266,368,0,615,983
6267,211,0,125,336
6268,707,0,892,1599
6269,524,0,955,1479
6270,468,0,615,1083
6271,263,0,253,516
6272,634,0,404,1038
6273,727,0,714,1441
6274,899,0,366,1265
6275,237,0,768,1005
6276,259,0,324,583
6277,998,0,219,1217
6278,244,0,918,1162
6279,14,0,964,978
6280,966,0,210,1176
6281,651,0,605,1256
6282,906,0,945,1851
6283,497,0,809,1306
6284,650,0,974,1624
6285,399,0,472,871
6286,402,0,196,598
6287,673,0,819,1492
6288,678,0,485,1163
6289,87,0,950,1037
6290,559,0,749,1308
6291,773,0,536,1309
6292,442,0,265,707
6293,856,0,691,1547
6294,617,0,143,760
6295,887,0,492,1379
6296,102,0,605,707
6297,537,0,924,1461
6298,643,0,355,998
6299,166,0,651,817
6300,369,0,694,1063
6301,434,0,158,592
6302,559,0,784,1343
6303,888,0,236,1124
6304,0,0,70,70
6305,691,0,708,1399
6306,699,0,626,1325
6307,214,0,872,1086
6308,925,0,565,1490
6309,91,0,598,689
6310,704,0,845,1549
6311,212,0,527,739
6312,473,0,743,1216
6313,967,0,573,1540
6314,915,0,726,1641
6315,285,0,495,780
6316,51,0,333,384
6317,905,0,274,1179
6318,97,0,598,695
6319,7,0,312,319
6320,878,0,303,1181
6321,662,0,30,692
6322,770,0,753,1523
6323,282,0,751,1033
6324,728,0,201,929
6325,556,0,413,969
6326,918,0,280,1198
6327,430,0,804,1234
6328,43,0,578,621
6329,986,0,991,1977
6330,481,0,860,1341
6331,928,0,778,1706
6332,402,0,536,938
6333,708,0,158,866
6334,761,0,971,1732
6335,298,0,247,545
6336,549,0,296,845
6337,429,0,926,1355
6338,902,0,101,1003
6339,421,0,21,442
6340,267,0,166,433
6341,566,0,378,944
6342,354,0,788,1142
6343,383,0,51,434
6344,282,0,553,835
6345,276,0,61,337
6346,141,0,400,541
6347,878,0,870,1748
6348,772,0,157,929
6349,499,0,495,994
6350,141,0,262,403
6351,156,0,655,811
6352,0,0,936,936
6353,617,0,276,893
6354,227,0,89,316
6355,559,0,799,1358
6356,783,0,418,1201
6357,301,0,103,404
6358,156,0,920,1076
6359,624,0,36,660
6360,303,0,266,569
6361,673,0,146,819
6362,391,0,156,547
6363,326,0,392,718
6364,83,0,953,1036
6365,723,0,100,823
6366,50,0,813,863
6367,592,0,325,917
6368,156,0,220,376
6369,503,0,345,848
6370,646,0,911,1557
6371,754,0,634,1388
6372,396,0,746,1142
6373,697,0,910,1607
6374,143,0,521,664
6375,120,0,565,685
6376,241,0,259,500
6377,328,0,327,655
6378,149,0,451,600
6379,672,0,463,1135
6380,674,0,927,1601
6381,721,0,910,1631
6382,905,0,195,1100
6383,248,0,256,504
6384,301,0,217,518
6385,860,0,160,1020
6386,245,0,74,319
6387,568,0,622,1190
6388,49,0,411,460
6389,678,0,131,809
6390,546,0,11,557
6391,862,0,114,976
6392,459,0,291,750
6393,506,0,290,796
6394,741,0,298,1039
6395,114,0,682,796
6396,477,0,551,1028
6397,563,0,891,1454
6398,997,0,913,1910
6399,762,0,379,1141
6400,143,0,354,497
6401,308,0,887,1195
6402,805,0,586,1391
6403,793,0,165,958
6404,331,0,668,999
6405,369,0,412,781
6406,531,0,570,1101
6407,290,0,909,1199
6408,963,0,624,1587
6409,448,0,757,1205
6410,744,0,65,809
6411,38,0,303,341
6412,139,0,283,422
6413,339,0,809,1148
6414,188,0,468,656
6415,397,0,462,859
6416,894,0,929,1823
6417,357,0,503,860
6418,839,0,616,1455
6419,736,0,255,991
6420,134,0,499,633
6421,755,0,557,1312
6422,226,0,912,1138
6423,979,0,984,1963
6424,872,0,165,1037
6425,420,0,217,637
6426,418,0,147,565
6427,711,0,443,1154
6428,309,0,779,1088
6429,979,0,258,1237
6430,66,0,12,78
6431,700,0,442,1142
6432,89,0,43,132
6433,825,0,403,1228
6434,582,0,1,583
6435,934,0,441,1375
6436,930,0,960,1890
6437,242,0,442,684
6438,735,0,98,833
6439,818,0,512,1330
6440,625,0,221,846
6441,99,0,417,516
6442,37,0,57,94
6443,137,0,746,883
6444,57,0,448,505
6445,594,0,532,1126
6446,559,0,292,851
6447,519,0,393,912
6448,32,0,551,583
6449,408,0,73,481
6450,514,0,485,999
6451,570,0,545,1115
6452,497,0,701,1198
6453,110,0,398,508
6454,737,0,894,1631
6455,518,0,674,1192
6456,232,0,535,767
6457,760,0,762,1522
6458,111,0,722,833
6459,217,0,251,468
6460,933,0,164,1097
6461,76,0,135,211
6462,908,0,642,1550
6463,473,0,177,650
6464,42,0,723,765
6465,498,0,101,599
6466,383,0,10,393
6467,78,0,373,451
6468,569,0,23,592
6469,37,0,698,735
6470,840,0,758,1598
6471,850,0,119,969
6472,282,0,525,807
6473,498,0,450,948
6474,144,0,42,186
6475,536,0,164,700
6476,979,0,105,1084
6477,688,0,639,1327
6478,480,0,144,624
6479,904,0,32,936
6480,295,0,662,957
6481,253,0,660,913
6482,82,0,206,288
6483,405,0,439,844
6484,514,0,129,643
6485,134,0,673,807
6486,850,0,819,1669
6487,664,0,672,1336
6488,967,0,289,1256
6489,929,0,787,1716
6490,508,0,551,1059
6491,394,0,32,426
6492,628,0,531,1159
6493,547,0,701,1248
6494,827,0,738,1565
6495,742,0,468,1210
6496,437,0,400,837
6497,298,0,908,1206
6498,487,0,845,1332
6499,14,0,785,799
6500,684,0,943,1627
6501,524,0,673,1197
6502,987,0,689,1676
6503,365,0,5,370
6504,948,0,230,1178
6505,165,0,876,1041
6506,484,0,270,754
6507,142,0,669,811
6508,277,0,982,1259
6509,995,0,879,1874
6510,955,0,526,1481
6511,166,0,322,488
6512,522,0,905,1427
6513,770,0,497,1267
6514,424,0,463,887
6515,331,0,794,1125
6516,434,0,235,669
6517,580,0,874,1454
6518,386,0,175,561
6519,544,0,619,1163
6520,943,0,90,1033
6521,599,0,160,759
6522,856,0,682,1538
6523,515,0,107,622
6524,144,0,130,274
6525,550,0,891,1441
6526,252,0,417,669
6527,118,0,515,633
6528,793,0,956,1749
6529,560,0,954,1514
6530,486,0,573,1059
6531,866,0,722,1588
6532,326,0,724,1050
6533,902,0,326,1228
6534,15,0,145,160
6535,742,0,526,1268
6536,674,0,577,1251
6537,187,0,849,1036
6538,935,0,450,1385
6539,703,0,111,814
6540,459,0,871,1330
6541,46,0,54,100
6542,101,0,145,246
6543,677,0,885,1562
6544,862,0,511,1373
6545,721,0,809,1530
6546,671,0,381,1052
6547,969,0,9,978
6548,983,0,569,1552
6549,664,0,255,919
6550,590,0,508,1098
6551,293,0,995,1288
6552,153,0,996,1149
6553,415,0,891,1306
6554,271,0,219,490
6555,511,0,545,1056
6556,130,0,253,383
6557,100,0,382,482
6558,771,0,355,1126
6559,396,0,717,1113
6560,10,0,391,401
6561,977,0,372,1349
6562,474,0,842,1316
6563,158,0,426,584
6564,367,0,395,762
6565,766,0,865,1631
6566,201,0,270,471
6567,373,0,334,707
6568,654,0,337,991
6569,628,0,103,731
6570,614,0,354,968
6571,454,0,793,1247
6572,503,0,620,1123
6573,783,0,544,1327
6574,674,0,428,1102
6575,660,0,280,940
6576,922,0,51,973
6577,887,0,97,984
6578,936,0,443,1379
6579,613,0,430,1043
6580,409,0,48,457
6581,958,0,23,981
6582,437,0,518,955
6583,943,0,74,1017
6584,428,0,998,1426
6585,885,0,492,1377
6586,168,0,829,997
6587,377,0,209,586
6588,919,0,943,1862
6589,77,0,875,952
6590,402,0,629,1031
6591,402,0,317,719
6592,198,0,74,272
6593,153,0,367,520
6594,514,0,557,1071
6595,950,0,66,1016
6596,534,0,38,572
6597,678,0,187,865
6598,519,0,491,1010
6599,186,0,144,330
6600,982,0,791,1773
6601,674,0,481,1155
6602,15,0,495,510
6603,396,0,376,772
6604,643,0,293,936
6605,100,0,767,867
6606,343,0,445,788
6607,943,0,647,1590
6608,517,0,347,864
6609,527,0,471,998
6610,735,0,789,1524
6611,5,0,472,477
6612,196,0,826,1022
6613,969,0,461,1430
6614,455,0,285,740
6615,590,0,180,770
6616,318,0,232,550
6617,934,0,159,1093
6618,229,0,607,836
6619,414,0,230,644
6620,768,0,45,813
6621,433,0,401,834
6622,929,0,518,1447
6623,222,0,467,689
6624,184,0,268,452
6625,283,0,180,463
6626,529,0,551,1080
6627,934,0,337,1271
6628,669,0,252,921
6629,569,0,825,1394
6630,945,0,452,1397
6631,716,0,578,1294
6632,105,0,80,185
6633,392,0,353,745
6634,880,0,993,1873
6635,977,0,245,1222
6636,229,0,136,365
6637,690,0,166,856
6638,649,0,996,1645
6639,12,0,368,380
6640,696,0,408,1104
6641,592,0,91,683
6642,268,0,856,1124
6643,285,0,757,1042
6644,82,0,524,606
6645,607,0,156,763
6646,826,0,293,1119
6647,366,0,60,426
6648,149,0,782,931
6649,4,0,378,382
6650,770,0,348,1118
6651,77,0,426,503
6652,710,0,982,1692
6653,26,0,833,859
6654,757,0,517,1274
6655,8,0,210,218
6656,936,0,0,936
6657,353,0,890,1243
6658,861,0,554,1415
6659,789,0,983,1772
6660,350,0,676,1026
6661,299,0,851,1150
6662,118,0,321,439
6663,219,0,547,766
6664,247,0,361,608
6665,325,0,204,529
6666,929,0,727,1656
6667,727,0,25,752
6668,438,0,419,857
6669,255,0,426,681
6670,218,0,552,770
6671,340,0,266,606
6672,236,0,817,1053
6673,947,0,497,1444
6674,879,0,44,923
6675,313,0,937,1250
6676,883,0,801,1684
6677,58,0,592,650
6678,996,0,290,1286
6679,455,0,737,1192
6680,775,0,71,846
6681,477,0,223,700
6682,343,0,813,1156
6683,382,0,478,860
6684,656,0,444,1100
6685,235,0,594,829
6686,594,0,932,1526
6687,260,0,15,275
6688,921,0,110,1031
6689,208,0,8,216
6690,720,0,849,1569
6691,89,0,203,292
6692,800,0,420,1220
6693,451,0,692,1143
6694,232,0,552,784
6695,929,0,404,1333
6696,948,0,6,954
6697,823,0,956,1779
6698,302,0,198,500
6699,894,0,544,1438
6700,378,0,593,971
6701,90,0,733,823
6702,931,0,555,1486
6703,712,0,179,891
6704,599,0,744,1343
6705,324,0,584,908
6706,565,0,925,1490
6707,990,0,665,1655
6708,592,0,319,911
6709,785,0,512,1297
6710,948,0,345,1293
6711,135,0,539,674
6712,460,0,716,1176
6713,214,0,680,894
6714,402,0,630,1032
6715,468,0,945,1413
6716,167,0,654,821
6717,508,0,237,745
6718,622,0,23,645
6719,964,0,467,1431
6720,915,0,206,1121
6721,145,0,539,684
6722,761,0,841,1602
6723,271,0,126,397
6724,158,0,419,577
6725,654,0,327,981
6726,668,0,411,1079
6727,976,0,814,1790
6728,421,0,701,1122
6729,255,0,708,963
6730,729,0,969,1698
6731,392,0,337,729
6732,155,0,530,685
6733,145,0,708,853
6734,349,0,592,941
6735,599,0,160,759
6736,231,0,718,949
6737,857,0,93,950
6738,371,0,543,914
6739,252,0,815,1067
6740,884,0,246,1130
6741,877,0,201,1078
6742,131,0,289,420
6743,282,0,612,894
6744,876,0,85,961
6745,814,0,577,1391
6746,185,0,221,406
6747,163,0,918,1081
6748,324,0,746,1070
6749,113,0,887,1000
6750,423,0,398,821
6751,766,0,546,1312
6752,760,0,312,1072
6753,202,0,194,396
6754,827,0,368,1195
6755,330,0,167,497
6756,168,0,327,495
6757,306,0,583,889
6758,686,0,253,939
6759,58,0,573,631
6760,45,0,563,608
6761,891,0,748,1639
6762,152,0,815,967
6763,930,0,715,1645
6764,27,0,525,552
6765,504,0,359,863
6766,192,0,165,357
6767,712,0,161,873
6768,248,0,412,660
6769,23,0,778,801
6770,705,0,204,909
6771,973,0,118,1091
6772,846,0,576,1422
6773,850,0,97,947
6774,91,0,872,963
6775,474,0,570,1044
6776,271,0,775,1046
6777,663,0,106,769
6778,423,0,124,547
6779,364,0,397,761
6780,478,0,312,790
6781,696,0,589,1285
6782,438,0,351,789
6783,588,0,125,713
6784,643,0,144,787
6785,908,0,855,1763
6786,129,0,432,561
6787,158,0,759,917
6788,772,0,532,1304
6789,915,0,154,1069
6790,200,0,771,971
6791,314,0,424,738
6792,249,0,755,1004
6793,754,0,716,1470
6794,766,0,959,1725
6795,78,0,879,957
6796,80,0,86,166
6797,242,0,347,589
6798,545,0,45,590
6799,882,0,468,1350
6800,488,0,849,1337
6801,526,0,948,1474
6802,496,0,769,1265
6803,821,0,294,1115
6804,872,0,155,1027
6805,209,0,189,398
6806,113,0,375,488
6807,12,0,990,1002
6808,631,0,677,1308
6809,374,0,951,1325
6810,462,0,86,548
6811,187,0,763,950
6812,422,0,567,989
6813,4,0,147,151
6814,132,0,66,198
6815,406,0,852,1258
6816,997,0,474,1471
6817,394,0,457,851
6818,328,0,310,638
6819,601,0,516,1117
6820,802,0,491,1293
6821,584,0,10,594
6822,846,0,215,1061
6823,801,0,691,1492
6824,17,0,934,951
6825,882,0,53,935
6826,262,0,458,720
6827,470,0,12,482
6828,232,0,777,1009
6829,510,0,0,510
6830,122,0,592,714
6831,31,0,500,531
6832,60,0,373,433
6833,688,0,989,1677
6834,236,0,388,624
6835,206,0,337,543
6836,504,0,230,734
6837,716,0,437,1153
6838,903,0,863,1766
6839,317,0,692,1009
6840,654,0,837,1491
6841,957,0,115,1072
6842,412,0,894,1306
6843,8,0,112,120
6844,637,0,244,881
6845,789,0,485,1274
6846,482,0,976,1458
6847,869,0,584,1453
6848,149,0,57,206
6849,39,0,348,387
6850,458,0,907,1365
6851,575,0,314,889
6852,849,0,638,1487
6853,417,0,377,794
6854,52,0,780,832
6855,253,0,537,790
6856,163,0,827,990
6857,238,0,157,395
6858,766,0,749,1515
6859,587,0,261,848
6860,952,0,109,1061
6861,577,0,909,1486
6862,297,0,18,315
6863,712,0,278,990
6864,207,0,970,1177
6865,587,0,956,1543
6866,377,0,720,1097
6867,735,0,62,797
6868,867,0,228,1095
6869,812,0,67,879
6870,238,0,100,338
6871,281,0,692,973
6872,563,0,84,647
6873,199,0,976,1175
6874,554,0,881,1435
6875,141,0,429,570
6876,13,0,572,585
6877,29,0,72,101
6878,412,0,452,864
6879,76,0,150,226
6880,800,0,789,1589
6881,505,0,558,1063
6882,456,0,896,1352
6883,739,0,328,1067
6884,378,0,458,836
6885,503,0,186,689
6886,51,0,287,338
6887,249,0,47,296
6888,293,0,386,679
6889,947,0,824,1771
6890,246,0,998,1244
6891,874,0,220,1094
6892,982,0,844,1826
6893,141,0,411,552
6894,83,0,512,595
6895,661,0,29,690
6896,523,0,663,1186
6897,680,0,315,995
6898,338,0,931,1269
6899,796,0,343,1139
6900,418,0,577,995
6901,296,0,26,322
6902,718,0,783,1501
6903,50,0,931,981
6904,389,0,580,969
6905,711,0,9,720
6906,775,0,275,1050
6907,145,0,851,996
6908,967,0,185,1152
6909,494,0,847,1341
6910,680,0,59,739
6911,64,0,321,385
6912,894,0,923,1817
6913,754,0,456,1210
6914,418,0,682,1100
6915,445,0,99,544
6916,144,0,557,701
6917,229,0,475,704
6918,206,0,75,281
6919,194,0,394,588
6920,636,0,451,1087
6921,242,0,974,1216
6922,430,0,917,1347
6923,426,0,528,954
6924,512,0,710,1222
6925,101,0,920,1021
6926,730,0,460,1190
6927,280,0,670,950
6928,148,0,96,244
6929,673,0,738,1411
6930,62,0,297,359
6931,97,0,974,1071
6932,937,0,525,1462
6933,178,0,529,707
6934,533,0,797,1330
6935,739,0,315,1054
6936,832,0,426,1258
6937,744,0,45,789
6938,227,0,126,353
6939,178,0,503,681
6940,421,0,51,472
6941,39,0,694,733
6942,310,0,480,790
6943,634,0,278,912
6944,671,0,836,1507
6945,5,0,809,814
6946,566,0,466,1032
6947,349,0,54,403
6948,542,0,484,1026
6949,39,0,317,356
6950,126,0,282,408
6951,736,0,838,1574
6952,131,0,477,608
6953,143,0,586,729
6954,509,0,416,925
6955,19,0,513,532
6956,502,0,344,846
6957,333,0,415,748
6958,949,0,268,1217
6959,729,0,397,1126
6960,847,0,177,1024
6961,70,0,818,888
6962,974,0,933,1907
6963,759,0,634,1393
6964,617,0,202,819
6965,351,0,247,598
6966,551,0,25,576
6967,749,0,7,756
6968,935,0,571,1506
6969,417,0,861,1278
6970,523,0,722,1245
6971,234,0,328,562
6972,684,0,719,1403
6973,806,0,395,1201
6974,791,0,985,1776
6975,699,0,510,1209
6976,171,0,352,523
6977,419,0,12,431
6978,951,0,430,1381
6979,240,0,323,563
6980,384,0,59,443
6981,196,0,389,585
6982,395,0,797,1192
6983,90,0,921,1011
6984,771,0,850,1621
6985,72,0,916,988
6986,943,0,56,999
6987,111,0,416,527
6988,543,0,136,679
6989,630,0,283,913
6990,330,0,489,819
6991,722,0,722,1444
6992,120,0,228,348
6993,601,0,66,667
6994,553,0,51,604
6995,745,0,435,1180
6996,632,0,479,1111
6997,535,0,410,945
6998,273,0,502,775
6999,73,0,849,922
7000,680,0,797,1477
7001,840,0,586,1426
7002,355,0,959,1314
7003,91,0,679,770
7004,899,0,543,1442
7005,144,0,376,520
7006,843,0,875,1718
7007,403,0,398,801
7008,682,0,65,747
7009,755,0,85,840
7010,847,0,760,1607
7011,515,0,342,857
7012,592,0,258,850
7013,261,0,18,279
7014,326,0,234,560
7015,913,0,580,1493
7016,157,0,323,480
7017,241,0,874,1115
7018,797,0,861,1658
7019,355,0,986,1341
7020,710,0,500,1210
7021,298,0,416,714
7022,785,0,221,1006
7023,258,0,640,898
7024,531,0,570,1101
7025,735,0,816,1551
7026,100,0,258,358
7027,498,0,593,1091
7028,728,0,240,968
7029,852,0,593,1445
7030,69,0,973,1042
7031,73,0,618,691
7032,860,0,186,1046
7033,697,0,262,959
7034,624,0,955,1579
7035,44,0,392,436
7036,424,0,453,877
7037,885,0,856,1741
7038,602,0,988,1590
7039,985,0,185,1170
7040,976,0,772,1748
7041,978,0,38,1016
7042,377,0,902,1279
7043,165,0,428,593
7044,620,0,987,1607
7045,505,0,309,814
7046,760,0,78,838
7047,447,0,757,1204
7048,384,0,504,888
7049,646,0,576,1222
7050,227,0,964,1191
7051,164,0,734,898
7052,519,0,623,1142
7053,816,0,688,1504
7054,696,0,744,1440
7055,496,0,113,609
7056,191,0,904,1095
7057,45,0,680,725
7058,326,0,865,1191
7059,486,0,341,827
7060,454,0,642,1096
7061,69,0,668,737
7062,424,0,155,579
7063,102,0,277,379
7064,462,0,697,1159
7065,757,0,480,1237
7066,917,0,308,1225
7067,193,0,984,1177
7068,981,0,560,1541
7069,381,0,146,527
7070,751,0,37,788
7071,516,0,391,907
7072,681,0,243,924
7073,499,0,463,962
7074,295,0,393,688
7075,903,0,356,1259
7076,785,0,409,1194
7077,483,0,484,967
7078,674,0,258,932
7079,965,0,597,1562
7080,549,0,290,839
7081,70,0,618,688
7082,180,0,915,1095
7083,909,0,350,1259
7084,917,0,818,1735
7085,459,0,625,1084
7086,653,0,153,806
7087,70,0,717,787
7088,320,0,148,468
7089,245,0,242,487
7090,559,0,986,1545
7091,759,0,424,1183
7092,877,0,930,1807
7093,432,0,551,983
7094,182,0,348,530
7095,368,0,372,740
7096,231,0,780,1011
7097,52,0,65,117
7098,277,0,165,442
7099,777,0,815,1592
7100,353,0,469,822
7101,320,0,377,697
7102,638,0,721,1359
7103,294,0,18,312
7104,693,0,991,1684
7105,125,0,860,985
7106,105,0,485,590
7107,607,0,506,1113
7108,250,0,987,1237
7109,803,0,962,1765
7110,440,0,138,578
7111,79,0,451,530
7112,161,0,802,963
7113,922,0,767,1689
7114,869,0,429,1298
7115,973,0,944,1917
7116,970,0,921,1891
7117,283,0,159,442
7118,570,0,579,1149
7119,353,0,756,1109
7120,698,0,222,920
7121,952,0,907,1859
7122,988,0,230,1218
7123,192,0,477,669
7124,259,0,310,569
7125,101,0,973,1074
7126,933,0,960,1893
7127,586,0,517,1103
7128,288,0,959,1247
7129,595,0,646,1241
7130,947,0,686,1633
7131,448,0,689,1137
7132,677,0,282,959
7133,905,0,5,910
7134,119,0,470,589
7135,939,0,187,1126
7136,153,0,900,1053
7137,640,0,196,836
7138,718,0,196,914
7139,13,0,509,522
7140,64,0,907,971
7141,735,0,397,1132
7142,760,0,710,1470
7143,822,0,549,1371
7144,115,0,832,947
7145,254,0,19,273
7146,29,0,295,324
7147,61,0,895,956
7148,184,0,901,1085
7149,5,0,276,281
7150,38,0,376,414
7151,870,0,702,1572
7152,802,0,55,857
7153,992,0,4,996
7154,665,0,513,1178
7155,257,0,179,436
7156,987,0,990,1977
7157,343,0,992,1335
7158,735,0,476,1211
7159,349,0,782,1131
7160,330,0,943,1273
7161,960,0,215,1175
7162,116,0,36,152
7163,607,0,424,1031
7164,904,0,869,1773
7165,370,0,513,883
7166,83,0,582,665
7167,711,0,977,1688
7168,131,0,374,505
7169,220,0,996,1216
7170,700,0,735,1435
7171,173,0,345,518
7172,948,0,474,1422
7173,45,0,645,690
7174,302,0,235,537
7175,988,0,213,1201
7176,95,0,299,394
7177,388,0,781,1169
7178,935,0,350,1285
7179,420,0,242,662
7180,660,0,684,1344
7181,487,0,8,495
7182,855,0,254,1109
7183,522,0,347,869
7184,26,0,727,753
7185,396,0,56,452
7186,464,0,6,470
7187,79,0,125,204
7188,651,0,60,711
7189,708,0,779,1487
7190,535,0,735,1270
7191,536,0,993,1529
7192,417,0,251,668
7193,586,0,486,1072
7194,750,0,189,939
7195,354,0,556,910
7196,760,0,699,1459
7197,670,0,277,947
7198,986,0,28,1014
7199,722,0,377,1099
7200,690,0,725,1415
7201,205,0,108,313
7202,892,0,460,1352
7203,175,0,374,549
7204,700,0,451,1151
7205,846,0,762,1608
7206,127,0,814,941
7207,182,0,158,340
7208,121,0,73,194
7209,808,0,535,1343
7210,553,0,775,1328
7211,640,0,412,1052
7212,719,0,539,1258
7213,554,0,307,861
7214,568,0,278,846
7215,972,0,179,1151
7216,127,0,175,302
7217,803,0,683,1486
7218,556,0,138,694
7219,801,0,987,1788
7220,625,0,859,1484
7221,379,0,272,651
7222,312,0,852,1164
7223,988,0,322,1310
7224,304,0,658,962
7225,762,0,379,1141
7226,136,0,201,337
7227,851,0,799,1650
7228,753,0,764,1517
7229,264,0,633,897
7230,257,0,792,1049
7231,19,0,284,303
7232,807,0,381,1188
7233,95,0,854,949
7234,391,0,757,1148
7235,12,0,360,372
7236,964,0,294,1258
7237,707,0,870,1577
7238,819,0,465,1284
7239,32,0,483,515
7240,54,0,382,436
7241,164,0,901,1065
7242,865,0,823,1688
7243,945,0,1,946
7244,278,0,186,464
7245,500,0,237,737
7246,429,0,750,1179
7247,432,0,413,845
7248,696,0,581,1277
7249,291,0,384,675
7250,218,0,569,787
7251,827,0,41,868
7252,628,0,345,973
7253,19,0,287,306
7254,773,0,281,1054
7255,689,0,817,1506
7256,11,0,927,938
7257,376,0,609,985
7258,74,0,900,974
7259,234,0,971,1205
7260,821,0,881,1702
7261,913,0,32,945
7262,857,0,507,1364
7263,658,0,652,1310
7264,115,0,728,843
7265,422,0,485,907
7266,389,0,811,1200
7267,394,0,669,1063
7268,250,0,792,1042
7269,951,0,255,1206
7270,376,0,963,1339
7271,9,0,237,246
7272,561,0,752,1313
7273,934,0,54,988
7274,622,0,906,1528
7275,783,0,945,1728
7276,0,0,571,571
7277,553,0,430,983
7278,177,0,345,522
7279,401,0,643,1044
7280,48,0,532,580
7281,377,0,522,899
7282,687,0,48,735
7283,390,0,113,503
7284,281,0,474,755
7285,61,0,77,138
7286,797,0,459,1256
7287,619,0,51,670
7288,596,0,415,1011
7289,669,0,433,1102
7290,859,0,311,1170
7291,936,0,695,1631
7292,450,0,52,502
7293,745,0,44,789
7294,594,0,122,716
7295,96,0,851,947
7296,739,0,772,1511
7297,74,0,219,293
7298,665,0,537,1202
7299,479,0,562,1041
7300,256,0,329,585
7301,991,0,884,1875
7302,660,0,212,872
7303,45,0,653,698
7304,181,0,403,584
7305,842,0,476,1318
7306,696,0,503,1199
7307,304,0,270,574
7308,860,0,501,1361
7309,768,0,533,1301
7310,29,0,945,974
7311,689,0,922,1611
7312,912,0,517,1429
7313,451,0,232,683
7314,561,0,245,806
7315,468,0,981,1449
7316,529,0,166,695
7317,321,0,955,1276
7318,621,0,999,1620
7319,505,0,43,548
7320,179,0,932,1111
7321,973,0,172,1145
7322,556,0,165,721
7323,691,0,364,1055
7324,430,0,510,940
7325,217,0,116,333
7326,360,0,434,794
7327,409,0,365,774
7328,427,0,28,455
7329,679,0,307,986
7330,469,0,452,921
7331,208,0,715,923
7332,265,0,445,710
7333,414,0,607,1021
7334,757,0,529,1286
7335,579,0,446,1025
7336,379,0,550,929
7337,354,0,220,574
7338,941,0,740,1681
7339,969,0,767,1736
7340,681,0,775,1456
7341,571,0,765,1336
7342,419,0,785,1204
7343,275,0,580,855
7344,739,0,69,808
7345,61,0,54,115
7346,120,0,618,738
7347,101,0,10,111
7348,514,0,278,792
7349,673,0,316,989
7350,883,0,565,1448
7351,179,0,670,849
7352,879,0,428,1307
7353,583,0,722,1305
7354,816,0,366,1182
7355,269,0,554,823
